date,phc_id,medicine_id,medicine_name,stock_quantity,daily_demand,received_quantity,expired_quantity,population,rolling_mean,rolling_std,z_score,anomaly_score,is_anomaly,anomaly_type
2026-05-28,PHC004,M005,Ibuprofen,2506,36,0,3,22000,47.285714285714285,4.191828786034683,-2.692312797534405,2.692312797534405,True,DEMAND_DROP
2026-06-11,PHC004,M005,Ibuprofen,2436,35,0,0,22000,46.857142857142854,4.413183712037266,-2.6867548760323916,2.6867548760323916,True,DEMAND_DROP
2026-06-27,PHC004,M005,Ibuprofen,2376,73,0,6,22000,50.714285714285715,4.715728494951295,4.725826414640619,4.725826414640619,True,DEMAND_SPIKE
2026-02-03,PHC004,M006,Azithromycin,566,33,0,0,22000,22.571428571428573,3.5989416433697548,2.8976772790366683,2.8976772790366683,True,DEMAND_SPIKE
2026-02-18,PHC004,M006,Azithromycin,401,35,0,0,22000,23.285714285714285,2.9277002188456116,4.00119029908897,4.00119029908897,True,DEMAND_SPIKE
2026-03-07,PHC004,M006,Azithromycin,337,36,0,0,22000,20.857142857142858,2.8535691936340384,5.30663744781062,5.30663744781062,True,DEMAND_SPIKE
2026-03-18,PHC004,M006,Azithromycin,386,65,0,1,22000,16.428571428571427,3.047247001100237,15.939445851908758,15.939445851908758,True,DEMAND_SPIKE
2026-04-14,PHC004,M006,Azithromycin,468,33,0,0,22000,24.142857142857142,2.4784787961281958,3.573620589766278,3.573620589766278,True,DEMAND_SPIKE
2026-04-15,PHC004,M006,Azithromycin,972,36,540,0,22000,25.571428571428573,4.076646614442745,2.558124952902486,2.558124952902486,True,DEMAND_SPIKE
2026-04-24,PHC004,M006,Azithromycin,749,38,0,0,22000,22.285714285714285,5.154748157905347,3.048506975105313,3.048506975105313,True,DEMAND_SPIKE
2026-05-03,PHC004,M006,Azithromycin,857,16,0,0,22000,26.714285714285715,2.6276913640611888,-4.077452116646763,4.077452116646763,True,DEMAND_DROP
2026-06-01,PHC004,M006,Azithromycin,1277,60,775,0,22000,24.571428571428573,4.1975049278169445,8.440388287286005,8.440388287286005,True,DEMAND_SPIKE
2026-06-16,PHC004,M006,Azithromycin,1165,51,0,0,22000,21.571428571428573,2.7602622373693975,10.661512891839447,10.661512891839447,True,DEMAND_SPIKE
2026-01-08,PHC004,M007,Iron Tablets,705,50,0,0,22000,40.857142857142854,3.5321651258386098,2.5884568861107367,2.5884568861107367,True,DEMAND_SPIKE
2026-01-10,PHC004,M007,Iron Tablets,595,59,0,1,22000,44.285714285714285,4.46147530585589,3.298076242845622,3.298076242845622,True,DEMAND_SPIKE
2026-02-02,PHC004,M007,Iron Tablets,966,127,0,0,22000,45.714285714285715,6.575568054403759,12.36177826967755,12.36177826967755,True,DEMAND_SPIKE
2026-02-05,PHC004,M007,Iron Tablets,709,163,0,0,22000,59.142857142857146,30.580105577693104,3.3962323182069802,3.3962323182069802,True,DEMAND_SPIKE
2026-03-14,PHC004,M007,Iron Tablets,945,51,785,0,22000,40.142857142857146,2.968084198523103,3.6579632284506243,3.6579632284506243,True,DEMAND_SPIKE
2026-04-08,PHC004,M007,Iron Tablets,1505,66,0,0,22000,49.857142857142854,5.61036455822522,2.877327662993039,2.877327662993039,True,DEMAND_SPIKE
2026-04-21,PHC004,M007,Iron Tablets,1690,62,0,1,22000,52.285714285714285,2.627691364061089,3.696889919093206,3.696889919093206,True,DEMAND_SPIKE
2026-04-26,PHC004,M007,Iron Tablets,1427,43,0,1,22000,54.0,4.20317340430609,-2.617070232869921,2.617070232869921,True,DEMAND_DROP
2026-05-12,PHC004,M007,Iron Tablets,1511,43,0,4,22000,53.714285714285715,3.9460649476950924,-2.715182303460048,2.715182303460048,True,DEMAND_DROP
2026-05-28,PHC004,M007,Iron Tablets,1501,53,0,1,22000,40.42857142857143,3.9520940802373037,3.1809537718984964,3.1809537718984964,True,DEMAND_SPIKE
2026-06-20,PHC004,M007,Iron Tablets,1818,60,0,4,22000,47.857142857142854,3.716116764785919,3.267619913863681,3.267619913863681,True,DEMAND_SPIKE
2026-06-25,PHC004,M007,Iron Tablets,1587,26,0,2,22000,49.857142857142854,5.928141120356047,-4.024388484144247,4.024388484144247,True,DEMAND_DROP
2026-01-17,PHC004,M008,Antacid,1806,35,0,1,22000,46.714285714285715,3.903600291794113,-3.000892724316755,3.000892724316755,True,DEMAND_DROP
2026-01-29,PHC004,M008,Antacid,1241,61,0,3,22000,45.57142857142857,5.7113087483559735,2.701407349587363,2.701407349587363,True,DEMAND_SPIKE
2026-03-09,PHC004,M008,Antacid,1633,27,0,2,22000,34.857142857142854,2.794552524023087,-2.811592478437862,2.811592478437862,True,DEMAND_DROP
2026-03-12,PHC004,M008,Antacid,1514,44,0,2,22000,34.285714285714285,3.728908942943218,2.6051281656178644,2.6051281656178644,True,DEMAND_SPIKE
2026-04-03,PHC004,M008,Antacid,1812,58,0,2,22000,39.142857142857146,5.20988072251728,3.619496080906737,3.619496080906737,True,DEMAND_SPIKE
2026-04-16,PHC004,M008,Antacid,2059,62,0,1,22000,49.857142857142854,3.2877840272018153,3.6933256693237704,3.6933256693237704,True,DEMAND_SPIKE
2026-04-19,PHC004,M008,Antacid,1900,70,0,1,22000,48.857142857142854,7.2670161558595305,2.909427568261186,2.909427568261186,True,DEMAND_SPIKE
2026-04-29,PHC004,M008,Antacid,1388,60,0,2,22000,46.857142857142854,3.4364987719368454,3.8244905687685433,3.8244905687685433,True,DEMAND_SPIKE
2026-05-04,PHC004,M008,Antacid,1790,30,0,0,22000,49.0,5.887840577551863,-3.226989547312117,3.226989547312117,True,DEMAND_DROP
2026-05-15,PHC004,M008,Antacid,1577,30,330,2,22000,49.57142857142857,6.5283265557910966,-2.9979242619331443,2.9979242619331443,True,DEMAND_DROP
2026-05-25,PHC004,M008,Antacid,1118,54,0,1,22000,42.857142857142854,2.6095064302513995,4.270101431320729,4.270101431320729,True,DEMAND_SPIKE
2026-06-04,PHC004,M008,Antacid,1322,49,0,1,22000,39.42857142857143,2.699206232527226,3.5460160309673654,3.5460160309673654,True,DEMAND_SPIKE
2026-06-17,PHC004,M008,Antacid,1311,51,0,1,22000,39.142857142857146,3.716116764785965,3.1907347394197885,3.1907347394197885,True,DEMAND_SPIKE
2026-01-11,PHC005,M001,Paracetamol,388,63,0,2,14500,53.857142857142854,3.236694374850751,2.824751454415197,2.824751454415197,True,DEMAND_SPIKE
2026-02-06,PHC005,M001,Paracetamol,609,41,0,0,14500,57.285714285714285,5.023753102820159,-3.241742568234903,3.241742568234903,True,DEMAND_DROP
2026-02-20,PHC005,M001,Paracetamol,1172,198,0,0,14500,48.714285714285715,5.122313465427038,29.14419730329186,29.14419730329186,True,DEMAND_SPIKE
2026-02-28,PHC005,M001,Paracetamol,763,37,0,0,14500,52.42857142857143,6.1334368521284555,-2.5154854937843423,2.5154854937843423,True,DEMAND_DROP
2026-03-26,PHC005,M001,Paracetamol,1016,68,0,0,14500,47.285714285714285,5.219012860502936,3.9690045355223673,3.9690045355223673,True,DEMAND_SPIKE
2026-03-30,PHC005,M001,Paracetamol,706,142,0,1,14500,55.0,7.979139469057189,10.90343142106775,10.90343142106775,True,DEMAND_SPIKE
2026-04-08,PHC005,M001,Paracetamol,788,49,0,1,14500,59.714285714285715,4.029651999626543,-2.6588612900763358,2.6588612900763358,True,DEMAND_DROP
2026-05-05,PHC005,M001,Paracetamol,1218,45,0,1,14500,64.57142857142857,6.99659781267866,-2.797277919271397,2.797277919271397,True,DEMAND_DROP
2026-06-02,PHC005,M001,Paracetamol,1233,39,0,1,14500,52.285714285714285,5.25085027128262,-2.5302024623278765,2.5302024623278765,True,DEMAND_DROP
2026-06-11,PHC005,M001,Paracetamol,726,127,0,0,14500,47.42857142857143,8.059303999253384,9.87323825714976,9.87323825714976,True,DEMAND_SPIKE
2026-06-23,PHC005,M001,Paracetamol,794,66,0,1,14500,49.714285714285715,6.237368187365751,2.6109913342461004,2.6109913342461004,True,DEMAND_SPIKE
2026-02-13,PHC005,M002,ORS,759,64,0,1,14500,46.57142857142857,4.237025012007936,4.113398287519665,4.113398287519665,True,DEMAND_SPIKE
2026-02-24,PHC005,M002,ORS,820,60,0,2,14500,45.142857142857146,4.70561974057159,3.157319051738371,3.157319051738371,True,DEMAND_SPIKE
2026-03-18,PHC005,M002,ORS,1447,58,0,0,14500,44.857142857142854,3.9761191895519983,3.305448482880613,3.305448482880613,True,DEMAND_SPIKE
2026-03-23,PHC005,M002,ORS,1169,91,0,0,14500,46.42857142857143,9.216961590045868,4.835804959799855,4.835804959799855,True,DEMAND_SPIKE
2026-04-04,PHC005,M002,ORS,1275,66,0,0,14500,47.857142857142854,6.039552175136038,3.004007021836596,3.004007021836596,True,DEMAND_SPIKE
2026-04-25,PHC005,M002,ORS,993,40,0,0,14500,54.285714285714285,4.029651999626739,-3.5451483867682745,3.5451483867682745,True,DEMAND_DROP
2026-05-09,PHC005,M002,ORS,774,66,0,1,14500,51.714285714285715,5.345224838248517,2.672612419124229,2.672612419124229,True,DEMAND_SPIKE
2026-05-30,PHC005,M002,ORS,543,57,0,1,14500,42.142857142857146,4.2983939414844405,3.456440489028787,3.456440489028787,True,DEMAND_SPIKE
2026-06-12,PHC005,M002,ORS,905,51,0,1,14500,41.142857142857146,3.3876526498727815,2.9097265498908294,2.9097265498908294,True,DEMAND_SPIKE
2026-06-14,PHC005,M002,ORS,802,56,0,0,14500,42.714285714285715,5.282495802626028,2.515044929919245,2.515044929919245,True,DEMAND_SPIKE
2026-06-16,PHC005,M002,ORS,1308,27,0,1,14500,45.0,6.782329983125256,-2.6539552107881534,2.6539552107881534,True,DEMAND_DROP
2026-01-21,PHC005,M003,Amoxicillin,2658,155,2060,1,14500,34.285714285714285,7.204495950776979,16.755410307540963,16.755410307540963,True,DEMAND_SPIKE
2026-02-15,PHC005,M003,Amoxicillin,2538,25,290,2,14500,34.857142857142854,1.4638501094230776,-6.733710503343599,6.733710503343599,True,DEMAND_DROP
2026-03-13,PHC005,M003,Amoxicillin,2189,40,0,3,14500,25.285714285714285,4.191828786034754,3.510230609443532,3.510230609443532,True,DEMAND_SPIKE
2026-03-31,PHC005,M003,Amoxicillin,1888,43,0,0,14500,28.857142857142858,3.848314411469616,3.675078392946638,3.675078392946638,True,DEMAND_SPIKE
2026-04-13,PHC005,M003,Amoxicillin,2025,53,0,1,14500,35.857142857142854,6.440201120787384,2.661851209510247,2.661851209510247,True,DEMAND_SPIKE
2026-04-24,PHC005,M003,Amoxicillin,2325,53,0,0,14500,34.142857142857146,4.561745697594785,4.133755826653254,4.133755826653254,True,DEMAND_SPIKE
2026-05-26,PHC005,M003,Amoxicillin,2306,46,0,0,14500,28.428571428571427,6.704653678780281,2.6207809401163864,2.6207809401163864,True,DEMAND_SPIKE
2026-06-01,PHC005,M003,Amoxicillin,2359,16,234,0,14500,33.0,6.63324958071086,-2.5628464289109676,2.5628464289109676,True,DEMAND_DROP
2026-06-26,PHC005,M003,Amoxicillin,1887,40,0,1,14500,28.571428571428573,3.7796447300924028,3.023715784073713,3.023715784073713,True,DEMAND_SPIKE
2026-01-09,PHC005,M004,Cetirizine,876,15,0,0,14500,28.285714285714285,4.15187851918806,-3.199928471970908,3.199928471970908,True,DEMAND_DROP
2026-02-02,PHC005,M004,Cetirizine,984,19,0,2,14500,33.714285714285715,3.545621041711675,-4.149988264730706,4.149988264730706,True,DEMAND_DROP
2026-02-12,PHC005,M004,Cetirizine,684,19,0,0,14500,30.0,4.163331998932268,-2.6421145377839363,2.6421145377839363,True,DEMAND_DROP
2026-02-27,PHC005,M004,Cetirizine,575,42,0,0,14500,24.428571428571427,4.577377082170642,3.8387548711840034,3.8387548711840034,True,DEMAND_SPIKE
2026-03-14,PHC005,M004,Cetirizine,486,15,0,0,14500,26.285714285714285,4.347960660443235,-2.595633945906909,2.595633945906909,True,DEMAND_DROP
2026-03-22,PHC005,M004,Cetirizine,552,30,0,1,14500,21.0,2.708012801545341,3.3234702564419583,3.3234702564419583,True,DEMAND_SPIKE
2026-03-30,PHC005,M004,Cetirizine,1326,82,1039,0,14500,25.857142857142858,4.634241089562623,12.114789899322192,12.114789899322192,True,DEMAND_SPIKE
2026-04-13,PHC005,M004,Cetirizine,1243,42,0,2,14500,27.857142857142858,5.367450401216951,2.6349301969610304,2.6349301969610304,True,DEMAND_SPIKE
2026-04-25,PHC005,M004,Cetirizine,1368,25,0,4,14500,36.57142857142857,3.6449573777637525,-3.1746402967619476,3.1746402967619476,True,DEMAND_DROP
2026-05-13,PHC005,M004,Cetirizine,1224,38,0,1,14500,28.857142857142858,2.1157009420498847,4.321431711420757,4.321431711420757,True,DEMAND_SPIKE
2026-05-15,PHC005,M004,Cetirizine,1509,19,333,2,14500,30.0,4.203173404306196,-2.6170702328698554,2.6170702328698554,True,DEMAND_DROP
2026-05-22,PHC005,M004,Cetirizine,1282,47,0,1,14500,27.428571428571427,5.159365040297877,3.7933793051205797,3.7933793051205797,True,DEMAND_SPIKE
2026-06-20,PHC005,M004,Cetirizine,1341,33,0,0,14500,27.0,2.3804761428476664,2.520504151250365,2.520504151250365,True,DEMAND_SPIKE
2026-06-21,PHC005,M004,Cetirizine,1301,38,0,2,14500,27.571428571428573,3.258688021128727,3.200236218059081,3.200236218059081,True,DEMAND_SPIKE
2026-02-06,PHC005,M005,Ibuprofen,1612,57,0,1,14500,41.57142857142857,3.82348631736113,4.035210315390857,4.035210315390857,True,DEMAND_SPIKE
2026-02-10,PHC005,M005,Ibuprofen,1409,84,0,2,14500,42.0,7.916228058025288,5.305557102719063,5.305557102719063,True,DEMAND_SPIKE
2026-03-16,PHC005,M005,Ibuprofen,1261,48,0,1,14500,35.285714285714285,2.870208222079889,4.429743325406664,4.429743325406664,True,DEMAND_SPIKE
2026-03-20,PHC005,M005,Ibuprofen,1061,70,0,0,14500,39.57142857142857,6.679749068568928,4.555346483261004,4.555346483261004,True,DEMAND_SPIKE
2026-04-04,PHC005,M005,Ibuprofen,1255,50,0,0,14500,35.857142857142854,5.4598098693565875,2.5903570785925214,2.5903570785925214,True,DEMAND_SPIKE
2026-04-22,PHC005,M005,Ibuprofen,1177,55,0,0,14500,40.857142857142854,4.634241089562609,3.0518173028826996,3.0518173028826996,True,DEMAND_SPIKE
2026-05-06,PHC005,M005,Ibuprofen,1075,53,0,0,14500,39.714285714285715,4.423960733486294,3.0031266293009122,3.0031266293009122,True,DEMAND_SPIKE
2026-05-25,PHC005,M005,Ibuprofen,1046,27,0,1,14500,36.285714285714285,2.9277002188455703,-3.171675237082764,3.171675237082764,True,DEMAND_DROP
2026-06-02,PHC005,M005,Ibuprofen,1329,45,0,1,14500,35.57142857142857,2.1491969707421927,4.387020620690441,4.387020620690441,True,DEMAND_SPIKE
2026-06-07,PHC005,M005,Ibuprofen,1148,50,0,0,14500,35.0,5.322906474223749,2.8180093098831844,2.8180093098831844,True,DEMAND_SPIKE
2026-06-24,PHC005,M005,Ibuprofen,961,28,0,0,14500,40.857142857142854,4.634241089562607,-2.7743793662569995,2.7743793662569995,True,DEMAND_DROP
2026-01-22,PHC005,M006,Azithromycin,1052,27,0,0,14500,13.0,3.214550253664319,4.355197117867785,4.355197117867785,True,DEMAND_SPIKE
2026-01-29,PHC005,M006,Azithromycin,899,47,0,1,14500,17.571428571428573,5.411627692821658,5.4380258766890845,5.4380258766890845,True,DEMAND_SPIKE
2026-02-09,PHC005,M006,Azithromycin,872,11,0,0,14500,16.428571428571427,2.0701966780270546,-2.6222491255009555,2.6222491255009555,True,DEMAND_DROP
2026-02-14,PHC005,M006,Azithromycin,776,40,0,0,14500,13.142857142857142,2.911389784311002,9.22485302444611,9.22485302444611,True,DEMAND_SPIKE
2026-03-14,PHC005,M006,Azithromycin,801,6,0,0,14500,11.857142857142858,1.864454471471614,-3.1414780820685926,3.1414780820685926,True,DEMAND_DROP
2026-04-08,PHC005,M006,Azithromycin,891,24,0,0,14500,14.285714285714286,3.251373336211726,2.9877484711134783,2.9877484711134783,True,DEMAND_SPIKE
2026-04-11,PHC005,M006,Azithromycin,828,40,0,0,14500,14.857142857142858,5.698788509515903,4.41196529768973,4.41196529768973,True,DEMAND_SPIKE
2026-05-04,PHC005,M006,Azithromycin,849,25,0,1,14500,15.142857142857142,3.6253078686998457,2.7189809015249105,2.7189809015249105,True,DEMAND_SPIKE
2026-06-04,PHC005,M006,Azithromycin,831,27,0,0,14500,13.428571428571429,4.035556254807275,3.362963545672763,3.362963545672763,True,DEMAND_SPIKE
2026-06-30,PHC005,M006,Azithromycin,710,10,0,0,14500,15.857142857142858,2.340126166724851,-2.5029175522362053,2.5029175522362053,True,DEMAND_DROP
2026-01-19,PHC005,M007,Iron Tablets,941,29,0,1,14500,22.0,1.7320508075688734,4.041451884327389,4.041451884327389,True,DEMAND_SPIKE
2026-01-22,PHC005,M007,Iron Tablets,856,32,0,0,14500,23.857142857142858,3.023715784073816,2.6929968701907456,2.6929968701907456,True,DEMAND_SPIKE
2026-01-26,PHC005,M007,Iron Tablets,762,14,0,0,14500,26.857142857142858,4.298393941484475,-2.9911504231979653,2.9911504231979653,True,DEMAND_DROP
2026-02-06,PHC005,M007,Iron Tablets,847,58,0,0,14500,24.285714285714285,4.3094580368566735,7.823323820755191,7.823323820755191,True,DEMAND_SPIKE
2026-02-17,PHC005,M007,Iron Tablets,757,15,0,2,14500,25.285714285714285,4.029651999626688,-2.5525068384731897,2.5525068384731897,True,DEMAND_DROP
2026-03-10,PHC005,M007,Iron Tablets,543,50,0,0,14500,20.714285714285715,4.889249625940794,5.989817768831776,5.989817768831776,True,DEMAND_SPIKE
2026-03-24,PHC005,M007,Iron Tablets,598,36,0,1,14500,21.857142857142858,3.9339789623472443,3.59505154405266,3.59505154405266,True,DEMAND_SPIKE
2026-04-16,PHC005,M007,Iron Tablets,866,38,0,0,14500,23.285714285714285,4.608480795022957,3.192871223457581,3.192871223457581,True,DEMAND_SPIKE
2026-05-01,PHC005,M007,Iron Tablets,932,39,483,0,14500,28.0,2.828427124746175,3.8890872965260317,3.8890872965260317,True,DEMAND_SPIKE
2026-05-20,PHC005,M007,Iron Tablets,635,37,0,1,14500,23.142857142857142,4.450789122113523,3.1134125830168715,3.1134125830168715,True,DEMAND_SPIKE
2026-06-09,PHC005,M007,Iron Tablets,456,11,0,1,14500,19.0,2.943920288776043,-2.717464881946943,2.717464881946943,True,DEMAND_DROP
2026-01-10,PHC005,M008,Antacid,502,35,0,1,14500,22.428571428571427,4.577377082170635,2.746426249302381,2.746426249302381,True,DEMAND_SPIKE
2026-01-14,PHC005,M008,Antacid,378,48,0,1,14500,26.142857142857142,5.785861256216783,3.777681815936708,3.777681815936708,True,DEMAND_SPIKE
2026-02-26,PHC005,M008,Antacid,227,30,0,0,14500,22.285714285714285,2.138089935299385,3.6080267658177467,3.6080267658177467,True,DEMAND_SPIKE
2026-04-13,PHC005,M008,Antacid,280,33,0,0,14500,26.0,2.449489742783177,2.8577380332470423,2.8577380332470423,True,DEMAND_SPIKE
2026-04-17,PHC005,M008,Antacid,540,37,0,1,14500,25.571428571428573,4.157609203101497,2.748832530976199,2.748832530976199,True,DEMAND_SPIKE
2026-05-29,PHC005,M008,Antacid,1439,119,1348,0,14500,21.714285714285715,3.0394235042348483,32.00794958325665,32.00794958325665,True,DEMAND_SPIKE
2026-06-23,PHC005,M008,Antacid,1410,34,0,1,14500,25.142857142857142,3.07834216359877,2.877244434318606,2.877244434318606,True,DEMAND_SPIKE
2026-01-16,PHC006,M001,Paracetamol,3416,110,0,3,27000,92.14285714285714,5.113008619478066,3.492492226419464,3.492492226419464,True,DEMAND_SPIKE
2026-01-23,PHC006,M001,Paracetamol,2669,84,0,2,27000,106.71428571428571,8.17953311043865,-2.7769660453232876,2.7769660453232876,True,DEMAND_DROP
2026-02-10,PHC006,M001,Paracetamol,2471,73,0,3,27000,93.71428571428571,5.736267244886838,-3.611108902352814,3.611108902352814,True,DEMAND_DROP
2026-02-12,PHC006,M001,Paracetamol,2120,264,0,4,27000,86.71428571428571,7.341986237031594,24.146832827269353,24.146832827269353,True,DEMAND_SPIKE
2026-02-22,PHC006,M001,Paracetamol,2442,64,0,1,27000,88.71428571428571,9.196272536817816,-2.6874242379551734,2.6874242379551734,True,DEMAND_DROP
2026-04-10,PHC006,M001,Paracetamol,1775,134,0,1,27000,96.71428571428571,12.106668764421935,3.079766615510819,3.079766615510819,True,DEMAND_SPIKE
2026-04-22,PHC006,M001,Paracetamol,1570,318,0,1,27000,108.57142857142857,8.791229395580315,23.822444166211742,23.822444166211742,True,DEMAND_SPIKE
2026-04-30,PHC006,M001,Paracetamol,3685,247,3146,2,27000,110.57142857142857,13.660858231423367,9.9868228714029,9.9868228714029,True,DEMAND_SPIKE
2026-05-15,PHC006,M001,Paracetamol,5800,138,2326,5,27000,97.14285714285714,9.651054716602633,4.233438111883942,4.233438111883942,True,DEMAND_SPIKE
2026-05-24,PHC006,M001,Paracetamol,4914,80,0,2,27000,95.85714285714286,4.140393356054236,-3.829863854349964,3.829863854349964,True,DEMAND_DROP
2026-05-26,PHC006,M001,Paracetamol,4741,75,0,5,27000,91.57142857142857,5.472876844254969,-3.0279191443571505,3.0279191443571505,True,DEMAND_DROP
2026-06-02,PHC006,M001,Paracetamol,5536,107,0,2,27000,81.42857142857143,9.69290363886813,2.6381597841216777,2.6381597841216777,True,DEMAND_SPIKE
2026-06-11,PHC006,M001,Paracetamol,4724,73,0,3,27000,89.28571428571429,3.8172540616823096,-4.266342774820962,4.266342774820962,True,DEMAND_DROP
2026-06-28,PHC006,M001,Paracetamol,4561,135,0,3,27000,98.42857142857143,8.618916073713377,4.243158682443478,4.243158682443478,True,DEMAND_SPIKE
2026-01-14,PHC006,M002,ORS,2592,126,2174,1,27000,100.57142857142857,9.015859043136945,2.8204269062888883,2.8204269062888883,True,DEMAND_SPIKE
2026-01-16,PHC006,M002,ORS,3745,84,0,1,27000,108.57142857142857,8.885515232803378,-2.7653352594249383,2.7653352594249383,True,DEMAND_DROP
2026-01-23,PHC006,M002,ORS,2735,327,0,2,27000,107.14285714285714,14.287856982166955,15.387692019282685,15.387692019282685,True,DEMAND_SPIKE
2026-02-20,PHC006,M002,ORS,2563,79,0,0,27000,99.42857142857143,5.740416444159656,-3.5587263793998107,3.5587263793998107,True,DEMAND_DROP
2026-03-25,PHC006,M002,ORS,1610,118,0,2,27000,92.42857142857143,6.373307431706475,4.012269743055802,4.012269743055802,True,DEMAND_SPIKE
2026-04-03,PHC006,M002,ORS,2600,126,0,2,27000,108.85714285714286,3.9761191895516865,4.311454542888092,4.311454542888092,True,DEMAND_SPIKE
2026-04-09,PHC006,M002,ORS,1796,253,0,2,27000,110.57142857142857,12.09486313629516,11.775955612193846,11.775955612193846,True,DEMAND_SPIKE
2026-04-23,PHC006,M002,ORS,1230,98,0,1,27000,126.28571428571429,10.950103282835261,-2.5831458895966137,2.5831458895966137,True,DEMAND_DROP
2026-05-29,PHC006,M002,ORS,2367,270,0,2,27000,97.28571428571429,11.146214390459724,15.495331389114089,15.495331389114089,True,DEMAND_SPIKE
2026-06-09,PHC006,M002,ORS,2511,117,0,1,27000,96.85714285714286,7.380798769522327,2.7290890555143466,2.7290890555143466,True,DEMAND_SPIKE
2026-01-26,PHC006,M003,Amoxicillin,1054,37,0,3,27000,45.57142857142857,3.3094381626464915,-2.5899950838102894,2.5899950838102894,True,DEMAND_DROP
2026-02-06,PHC006,M003,Amoxicillin,1137,60,0,0,27000,45.857142857142854,5.304984179322037,2.6659565165120935,2.6659565165120935,True,DEMAND_SPIKE
2026-03-01,PHC006,M003,Amoxicillin,1217,26,292,1,27000,41.42857142857143,3.735288603626337,-4.130489786945213,4.130489786945213,True,DEMAND_DROP
2026-03-14,PHC006,M003,Amoxicillin,682,57,0,1,27000,39.857142857142854,4.775931721614493,3.5894267636351467,3.5894267636351467,True,DEMAND_SPIKE
2026-03-31,PHC006,M003,Amoxicillin,502,56,0,0,27000,38.0,4.932882862316222,3.6489818433572427,3.6489818433572427,True,DEMAND_SPIKE
2026-04-12,PHC006,M003,Amoxicillin,843,60,0,0,27000,41.0,5.196152422706609,3.656551704867646,3.656551704867646,True,DEMAND_SPIKE
2026-04-26,PHC006,M003,Amoxicillin,840,66,0,0,27000,47.857142857142854,6.309478885734032,2.8754921716084705,2.8754921716084705,True,DEMAND_SPIKE
2026-05-07,PHC006,M003,Amoxicillin,956,61,0,1,27000,47.285714285714285,1.8898223650461237,7.256917881777211,7.256917881777211,True,DEMAND_SPIKE
2026-05-19,PHC006,M003,Amoxicillin,1025,32,0,1,27000,46.857142857142854,5.113008619478085,-2.905753532380982,2.905753532380982,True,DEMAND_DROP
2026-05-31,PHC006,M003,Amoxicillin,530,63,0,1,27000,40.42857142857143,5.472876844254889,4.124234696624455,4.124234696624455,True,DEMAND_SPIKE
2026-06-15,PHC006,M003,Amoxicillin,1249,56,727,0,27000,45.57142857142857,4.076646614442781,2.5581249529024643,2.5581249529024643,True,DEMAND_SPIKE
2026-06-16,PHC006,M003,Amoxicillin,1139,107,0,3,27000,46.285714285714285,5.407226205560056,11.228360606008199,11.228360606008199,True,DEMAND_SPIKE
2026-06-26,PHC006,M003,Amoxicillin,706,57,0,0,27000,39.285714285714285,6.264031867583046,2.827936716918509,2.827936716918509,True,DEMAND_SPIKE
2026-01-08,PHC006,M004,Cetirizine,1142,65,0,2,27000,45.57142857142857,4.649628761422529,4.1785210014546115,4.1785210014546115,True,DEMAND_SPIKE
2026-01-21,PHC006,M004,Cetirizine,1228,45,0,1,27000,54.0,3.511884584284214,-2.562726588531771,2.562726588531771,True,DEMAND_DROP
2026-01-25,PHC006,M004,Cetirizine,996,75,0,2,27000,51.57142857142857,6.502746672423445,3.6028731563427283,3.6028731563427283,True,DEMAND_SPIKE
2026-02-16,PHC006,M004,Cetirizine,1202,60,0,0,27000,47.57142857142857,4.928053803045819,2.522004005088147,2.522004005088147,True,DEMAND_SPIKE
2026-02-17,PHC006,M004,Cetirizine,1069,130,0,3,27000,48.285714285714285,6.34335047416547,12.881880962920631,12.881880962920631,True,DEMAND_SPIKE
2026-03-26,PHC006,M004,Cetirizine,983,60,0,3,27000,44.285714285714285,2.7516228977512247,5.710915448162712,5.710915448162712,True,DEMAND_SPIKE
2026-04-07,PHC006,M004,Cetirizine,1252,61,0,1,27000,46.714285714285715,4.461475305855908,3.2020157697530176,3.2020157697530176,True,DEMAND_SPIKE
2026-04-11,PHC006,M004,Cetirizine,917,160,0,2,27000,52.714285714285715,8.300889223737537,12.924604990380548,12.924604990380548,True,DEMAND_SPIKE
2026-04-20,PHC006,M004,Cetirizine,1209,45,0,0,27000,60.42857142857143,3.309438162646532,-4.661991150858466,4.661991150858466,True,DEMAND_DROP
2026-04-25,PHC006,M004,Cetirizine,924,36,0,2,27000,58.142857142857146,8.8020560368695,-2.5156460093081137,2.5156460093081137,True,DEMAND_DROP
2026-05-29,PHC006,M004,Cetirizine,2136,126,1658,1,27000,47.142857142857146,6.335839103296218,12.44620350540743,12.44620350540743,True,DEMAND_SPIKE
2026-06-07,PHC006,M004,Cetirizine,2178,36,0,2,27000,47.0,3.3665016461207764,-3.267486891822944,3.267486891822944,True,DEMAND_DROP
2026-06-08,PHC006,M004,Cetirizine,2118,59,0,1,27000,45.285714285714285,5.282495802626109,2.596175411529504,2.596175411529504,True,DEMAND_SPIKE
2026-06-27,PHC006,M004,Cetirizine,1888,65,0,2,27000,48.57142857142857,2.3704530408865594,6.930561856828463,6.930561856828463,True,DEMAND_SPIKE
2026-01-22,PHC006,M005,Ibuprofen,714,42,0,0,27000,57.285714285714285,2.690370836538233,-5.681638411373353,5.681638411373353,True,DEMAND_DROP
